QueryId,ExpectedTail
8276,7A5D4989 8AC92F92 728302C5
8277,6020369B 8AF4706B AF617B77
8278,A461DD92 34099F5C 334B7C13
8279,2795F11B F1638F5B 1375C752
8280,EC4519A6 FF56EC4A D35B6E9E
8281,2A4C78E3 571C91EB EA8B5FFE
8282,38F78C26 9556E6EF C4A288A3
8283,E25FD950 466C81EE 7C641B3E
8284,371A7680 6020369B B42B65F2
8285,8C5C7D6C EB7E2FA6 5CC65059
8286,7D725259 B1BB5903 2B79CAB7
8287,F9E93F74 001278DE E2AECD79
8288,9C0FC114 796CADFD 7818CCBD
8289,7BD073D9 328400FA D4B896C0
8290,74AA27EA D0863D10 7525925E
8291,79C2CC2E 8DD2D5A0 2C85FF2F
8292,9F966C89 2A4C78E3 F9AFE191
8293,3F98322A 09E42128 EC7BBAFF
8294,F3733211 F89889D7 A10F33E5
8295,A7901AFF 10697D91 5050EE39
8296,7BA746B5 E8420371 46EBF815
8297,16E53505 49868975 6AED441F
8298,5F8F865F 949417DA 17423473
8299,079E2436 CA81561F FA0B23EC
8300,FB6CFF08 806C2075 A9282538
8301,D805F136 53AB7743 6FB19057
8302,39F980AB 1F8BC847 A4E4E55B
8303,2900FCF0 806C2075 A9282538
8304,77B06E37 5CC0CD1A 46EBF815
8305,D30FA29B ACF1631C 67CD982B
8306,611D854F 0D977F04 B6C85654
8307,4978EC0A E1BDBD09 CB2C2125
8308,B1D3A27B BE6E0374 1F95668F
8309,B86F4E86 CF814075 506C4348
8310,A202C4B3 F043018B B1BC0B3E
8311,2DEDAACA 0142204B 95ED6167
8312,71BFBA0A 86FA35CD 657E414B
8313,9F5BF38F 092810F6 79C2CC2E
8314,CE4F43F3 80F6719C 23DFD42F
8315,A202C4B3 696B4334 79E3CBFB
8316,00943CFC 94931CA1 FEEB3713
8317,941E3F54 49868975 A2415F14
8318,C166BB08 7711BB1A C1B28B46
8319,FB1BE9F1 7A5D4989 F89889D7
8320,1300B2BB 6D195B19 18ECC4C7
8321,3E605505 482D2B23 D30FA29B
8322,7EEC7921 F04A2BE6 16100730
8323,74FCFB97 36410492 0A2D20FB
8324,C51138DB 4A0A3DE1 F8776D28
8325,56FD4FA9 0BC2B958 4335EDA0
8326,6356C3C5 BBB5DCD0 68BEE3AB
8327,CDF2F200 25784197 BF686B66
8328,0241E44B B7DF2857 7AE7BE35
8329,132E4693 6AD12363 B3876996
8330,FAB77BCD 94BE7871 B15C6E5F
8331,092810F6 91F16600 8DA66C84
8332,F39E3BF1 907E4AFD 8B3CA70C
8333,45A4FEB8 ED88BA45 87685767
8334,D35B6E9E 97054C32 D2355687
8335,6E86BCF3 AEFF32F9 77B06E37
8336,3652C14E 39CC61DB C8B01E7C
8337,8B3CA70C 2EE64569 F043018B
8338,E450C7DF B99857EA 6D171792
8339,3A7E7C08 C51138DB E0AF1647
8340,A68286AD BF733786 5071E927
8341,6DEA879A 6806413C FA3E39CA
8342,983E4E0E 59DCB718 242AF1A8
8343,C829341B 2C79A554 1D557DCD
8344,6E536163 F2A28EB6 F0ADBAAC
8345,092810F6 4C62BF92 8DD2D5A0
8346,B610AD01 A9F490DE 81BB835A
8347,47620F3D C44E37C2 F4CE5437
8348,2C85FF2F 79C2CC2E 092810F6
8349,9EA0F11F 44913EF7 F5925CC4
8350,EF5147C2 09DFB65E 51D6E42F
8351,2DF5CFCE 222E248E 0946CDA5
8352,4335EDA0 1E7B0E85 97054C32
8353,7FD08753 7EE518E3 EB03EEAA
8354,0FABA760 F239917B 3FDF1972
8355,5FEE117B 3BA19AE7 00943CFC
8356,C015ADB1 0DE0D8AF F647BADF
8357,D35B6E9E 7DA65AA3 9C1547E9
8358,7A5D4989 97A1744D 2A37E79A
8359,7E452138 1C1A56C5 A902DE9D
8360,1B2A888F 5DCFCD41 762B0FB1
8361,10B355CC 54AB8A11 CD3877DD
8362,93A4223E F8776D28 534168FF
8363,578946B4 38C4141C 73631961
8364,158E40B5 C2CD4CF4 F7F52193
8365,72CA3BA4 9709F3EB 9803CE6F
8366,71BFBA0A 16E53505 9F5BF38F
8367,25784197 6CA0E71A 5751D669
8368,6630BBF0 EB61BC73 3A284481
8369,A7901AFF 07125116 51533231
8370,814E113B 766EBFCC C51138DB
8371,2C85FF2F 1720E7EA 38258A85
8372,2398DB29 79A7673F FBFD222B
8373,9D6AF1CE D437DE67 637B8884
8374,00770C83 6020369B B7F995C2
8375,56541F41 08ED19AD F89889D7
8376,91F16600 6AED441F 092810F6
8377,79261861 2A37E79A 016CDEA4
8378,BFA29BBA F6057067 61688375
8379,3FDF1972 6804EFD9 3D2DBE16
8380,6020369B 328400FA A2415F14
8381,F46AB5A9 39554E9C 90544830
8382,9ABF5E0C 0D977F04 84F8CBFF
8383,047E0CAD 8A90E7A2 4E67F328
8384,6020369B 00052998 8AF4706B
8385,D351B465 5071E927 94931CA1
8386,559A82F4 974E1187 B1561F4F
8387,B5F80BEC 428256CA 833E291C
8388,E9F610C6 BC2BD947 F83E58E5
8389,FF4111D1 0F3D6949 B9EF650D
8390,32DFBCAA 63736D35 B55B60E9
8391,4CE96F86 7EE518E3 71571940
8392,B546D193 EC273FCF 921237F5
8393,1A06262A 5F4EBF3E C76C54D5
8394,FB1BE9F1 09E42128 7A5D4989
8395,52C79BFF 7E1C1C59 CFA9D8F5
8396,E0B5A5AA BE2EF787 44DC26D1
8397,248AD55E 5A34C5F5 2EE64569
8398,7222A2B1 5F4EBF3E EC73D886
8399,371A7680 6020369B B42B65F2
8400,5BC3A6BA 814E113B 09DCC329
8401,09E42128 FB1BE9F1 F579B418
8402,FEEB3713 7E407805 83B3D58C
8403,0E41A1A0 F56EE912 FC8BBFC2
8404,9661BD17 AFE53AD8 983E4E0E
8405,5071E927 A76236DD 6145FFAD
8406,181059AD A5738020 5C94E29B
8407,571F1BAE B193B95B D1830DA6
8408,EB7E2FA6 6356C3C5 C7E25470
8409,921E86BB A68286AD D351B465
8410,DB1BF37F FE733EA7 33B1FBE3
8411,6E2765DE 739148BA 66771E5A
8412,2257A04C DAD47F72 32CFFDB6
8413,921E86BB CAF9608C 7BA746B5
8414,453F2BD2 B1D0BBAF 369DB8A2
8415,7C9F6994 D721FAED 677FD060
8416,49868975 66641FE8 BE2EF787
8417,5E1221FE 44913EF7 09E42128
8418,0F059F54 D38FBCA7 2A37E79A
8419,B1D3A27B 8C5C7D6C 7401F8D1
8420,F183918C 1A48E9B2 9502BB64
8421,376DA8AA 9B1B88D2 C166BB08
8422,BB549745 8E840095 1F39B1D3
8423,D87BFC5C C685211B 6806413C
8424,83C842CE D5B80812 CFA9D8F5
8425,7401F8D1 E7AEA1B2 7B2364F8
8426,8361E0DD 652DD33C 181059AD
8427,6E76F687 0DA0F78E 34A8249C
8428,CA81561F AA89258D 7092D03B
8429,200A8B50 72F5F958 9F25AF2B
8430,7525925E C0DEEF5D 33C90DDE
8431,D6F2D5FF 1F39B1D3 8D2976BB
8432,6550DC16 8AD9817E 6804254F
8433,8F8D902D 9818A4C7 119A35F9
8434,7F41D4DA 49C6E570 F9DB97AE
8435,49868975 BE2EF787 56541F41
8436,E8420371 CAF9608C 1D557DCD
8437,67F6FA05 22B1C472 9989B1DA
8438,C903B1DD DB98E9C0 08589141
8439,65E895AA 977C9FA0 D51D7DA7
8440,6E13BC00 72F5F958 09E42128
8441,C1DC6863 9A616855 45A4FEB8
8442,287F7275 F1159F07 E6AA3513
8443,A14CC443 1A44C408 DD5A2C2A
8444,08589141 A5B6DE72 69B46188
8445,6528F981 A07CA5EC 25779507
8446,66771E5A 59CF2BF2 78EE9056
8447,B356CF13 370E63E4 89A94832
8448,6AED441F 4C62BF92 8DD2D5A0
8449,43A43229 DAD5873E 814E113B
8450,977C9FA0 400CF47D 059A504F
8451,8C1E2F15 5665499D 9C3BA407
8452,79E3CBFB 5000D7EC 5A34C5F5
8453,8AF4706B A461DD92 E4959926
8454,79C2CC2E 2C85FF2F 18F7A4BE
8455,CFE636AD 1E7B0E85 97054C32
8456,677FD060 3F98322A 15BB104B
8457,27301F33 349651F6 DD56F240
8458,77B06E37 2398BF8A 0142204B
8459,AB4C2BAB E465F89D AEC58902
8460,53549503 4E6FCEB3 91F41995
8461,00770C83 6A4C6B6D 6E76F687
8462,610A4A58 50530CE6 8FA49F1F
8463,5A34C5F5 CEF2474A A202C4B3
8464,C1472157 8067EB32 23C59978
8465,C7A4DA88 8E840095 67682CD9
8466,F83E58E5 17AACDA7 12934EC0
8467,0E5DB533 2C28B865 C7D500F7
8468,8491534D D437DE67 32DFBCAA
8469,616BA72E FC8BBFC2 8361E0DD
8470,2C28B865 8DD2D5A0 2C85FF2F
8471,6CE803FE FA849DB9 83B3D58C
8472,E0A8C18A C8D86ADC D80F38E8
8473,1C1A56C5 4C96052B 739148BA
8474,9D6AF1CE C4301BB0 ED0DB9DE
8475,2923BC47 9349D2D4 236CB915
8476,F20614C1 4DB75C4D 833E291C
8477,6806413C 7C98D4FB 17423473
8478,1754EA9E 01039025 453318B1
8479,74478787 497A8467 CD5A7C52
8480,EB7E2FA6 1797810C 32CFFDB6
8481,440C093C 7C03B4EC B653086F
8482,9C726344 83345098 E18A325A
8483,0E92E18B 8410B3EA FCC6167E
8484,77DB40E1 F83E58E5 BC2BD947
8485,211A47AD 91F16600 16E53505
8486,A345AEA6 C2CD4CF4 6806413C
8487,9A616855 9CEA70AA 0964B4FD
8488,BED383EC 1DA55824 66735EC2
8489,3BA19AE7 9F9342AC FEEB3713
8490,B1D3A27B 0D3CF31C 0A028771
8491,CF47934B D42E1671 46996391
8492,0734FD19 DA280DD7 BE8C83FA
8493,0142204B FB6CFF08 5CC5B01C
8494,992A9E3E 637B8884 EAE0966D
8495,16E53505 49868975 6AED441F
8496,73C9FD9D 9A8B10D7 EC273FCF
8497,7818CCBD 03052666 170E9849
8498,12934EC0 F1638F5B A5354E28
8499,79C2CC2E 2C85FF2F 18F7A4BE
8500,497A8467 FAF63B11 11A1B197
8501,F5925CC4 6EBD2537 0D977F04
8502,7401F8D1 578946B4 FF64FA03
8503,00943CFC 9A616855 01FB9A1D
8504,A064EBBC 81176DF0 5AFD393A
8505,538AE3CD FA3E39CA FCA0DBFD
8506,00943CFC 19BF6AA1 73877A30
8507,858AC886 5A7298A1 D51D7DA7
8508,17423473 D7B902CB E49B8A50
8509,1720E7EA 83B3D58C 921E86BB
8510,6550DC16 D4EFE390 B586639D
8511,96C827D3 3BA19AE7 70B1C930
8512,5CE11F80 7F972F69 B51B6B31
8513,BBB2E6A8 F4CE5437 6806413C
8514,AEB8C7C7 FA27F808 44098810
8515,5F4EBF3E 328400FA 27FECE5F
8516,9957D7EA 91F8E67F 37F5F337
8517,EF74C633 CAA5C355 BA8AC3C7
8518,B9F21014 506C4348 6356C3C5
8519,79E3CBFB 9502BB64 A202C4B3
8520,49C6E570 1C1A56C5 BF733786
8521,D6DDECF1 74478787 590074E4
8522,EC0E8332 6188BB05 2933851B
8523,3F6A8F2E C79E0BA3 795E54C3
8524,99DE2E0E 5A34C5F5 1491024F
8525,D0759937 731968EF 1720E7EA
8526,B7DF2857 0CCD1AC3 3DF92C75
8527,3CDF7381 0D977F04 4ABB1326
8528,57591447 6550DC16 CC8948E2
8529,7D822F30 E47FE9CE E5162E2A
8530,642CF62E 16588096 80A76BE0
8531,79226375 B56C04A7 C0F17B8F
8532,71571940 C2CD4CF4 1797810C
8533,AFC62CEF 9661BD17 175968E6
8534,525137AB 63736D35 370E63E4
8535,07F0343D 335804E7 C28FD94A
8536,927C2789 A9282538 18C5CBBE
8537,76229183 3D615611 DB321957
8538,71BFBA0A 16E53505 9F5BF38F
8539,6356C3C5 95ED6167 33E570C2
8540,DA21FFB8 97E69C96 12A99E1B
8541,3DF92C75 E04B8392 C5C1C195
8542,8067EB32 8B50D25C B1A3ACCB
8543,95F9A52B CB395CC1 0DCAE33D
8544,65F18EBD 58C08092 BB50AED0
8545,B16E7828 D2BC14EE 07F0343D
8546,95ED6167 D80F38E8 592281C0
8547,9D3CE4B0 586A2D04 10ECEA42
8548,8DD2D5A0 C51138DB 88D48633
8549,38258A85 07C35F6B BB50AED0
8550,23C59978 637B8884 FA27F808
8551,7EEC7921 66AB5E5B 8F4F40CE
8552,3D9FD63D 6EBE24E6 AFC62CEF
8553,5D245D32 C47DD888 2DA79C94
8554,91213F58 4D89699A 9A026E29
8555,8EEA80A0 605F9F5F 9CD9376B
8556,B51B6B31 CB41A620 59A70996
8557,9502BB64 FA27F808 58FC8DE9
8558,8B50D25C D619ECBD F14A0891
8559,39E8BD3B 6A4C6B6D EC5645E9
8560,EAC5F004 22EF67A7 E536CD11
8561,806C2075 5CC0CD1A 371A7680
8562,62B72681 D0759937 3DF92C75
8563,E49B8A50 4E6FCEB3 91F41995
8564,C8AE8E0B 1F8BC847 99DE2E0E
8565,60901291 09DFB65E 1136BC57
8566,58C80E9D 67682CD9 FA849DB9
8567,321B0FDB C6C72A11 A71EDA6F
8568,B356CF13 370E63E4 6EBD2537
8569,0964B4FD EA8905A2 184AC5E4
8570,1BEE549B 66641FE8 BE2EF787
8571,A48FF5DE 0113C743 C44E37C2
8572,C7D500F7 7DA65AA3 CF814075
8573,54F40DEC C7D500F7 B86F4E86
8574,F6A7079D 5E95E537 3A4C6D68
8575,17D6CEDB C6CD9AAE 059A504F
8576,DDDAC9DE 4A4EBDAD 77032E99
8577,DD38AFAE 518EAEE2 F62E1BF0
8578,EA419E5B 6F5B2CBA E7FF2840
8579,5F8F865F 14F7126C 2DF5CFCE
8580,8652D541 B42B65F2 6020369B
8581,B1BC0B3E 3FDF1972 170E9849
8582,8D2976BB 03F9A252 80A576A5
8583,016A8E6A 109EF692 9A21DD78
8584,27E7A964 B356CF13 0A044547
8585,E837A1B0 1A44C408 0258C2DB
8586,56541F41 517E23DE B0D1EAB3
8587,17D1CA6A 3699D108 6DA694A4
8588,3849AD37 97F4B1BE C7D21C28
8589,2B2959D6 BE6E0374 1890CF3E
8590,46EBF815 78604376 F9AFE191
8591,44913EF7 419B27FF FF4FC456
8592,74FCFB97 2900FCF0 BF56B67C
8593,814E113B 9BF5F1A8 50530CE6
8594,681C44D4 3C0D29D9 9FDF03F6
8595,61688375 77B06E37 7BA746B5
8596,444A06C1 B193B95B 561D5FB5
8597,D7637AC5 4EB11F05 B1BC0B3E
8598,3D66546C 1A06262A 6020369B
8599,6356C3C5 8E840095 AFC62CEF
8600,D436A782 D80F38E8 56F8983D
8601,5751D669 2DEDAACA 0026B788
8602,466C81EE A6EA4DE1 B3876996
8603,65DD4294 CFA52916 75162549
8604,4E67F328 5A34C5F5 CD55D1DA
8605,03052666 9A04C8C9 1890CF3E
8606,B42B65F2 00052998 AF617B77
8607,CC8948E2 09DCC329 5071E927
8608,EEF0B1D5 BD2C628E DDE04C79
8609,4717BE9C 211A47AD 14F4BED0
8610,12934EC0 17D1CA6A 99B12B75
8611,A71EDA6F 23C59978 A07CA5EC
8612,AB4B5968 CB395CC1 248E8278
8613,C44E37C2 CD144AB6 FB1BE9F1
8614,6D195B19 1797810C 5D245D32
8615,EBCAA5F9 559A82F4 FCE0AC3D
8616,7711BB1A 1D871DA0 89973609
8617,120B2E43 8C89B1FC 543D46C2
8618,D8EBBE0E F9AFE191 A3D7A60D
8619,7092D03B F647BADF 30CC8496
8620,E5162E2A 796CADFD A7FDF68F
8621,66A8B2C2 3FDF1972 1890CF3E
8622,DFA6355F CDC9512D 94E52A32
8623,14F4BED0 57E1A75B 54F40DEC
8624,2C71FBBA 43393255 9114F49A
8625,F89889D7 AD473F54 67F6FA05
8626,6020369B 593BF53B 24FEF941
8627,F043018B A202C4B3 47A386C1
8628,8E840095 2130952F 58FF7DE8
8629,728302C5 01317363 3D3485F8
8630,73877A30 79226375 CDBA1E43
8631,5F4EBF3E 34099F5C 334B7C13
8632,248E8278 B16E7828 73877A30
8633,394F35EC 8DD2D5A0 4C62BF92
8634,AF660771 6425F121 37F5F337
8635,76229183 07401605 7627C5DE
8636,6630BBF0 6356C3C5 E0CAA438
8637,DB1BF37F BE9DAC42 077E91E2
8638,17ACCD81 625347B0 453F2BD2
8639,8B693543 6550DC16 EB7E2FA6
8640,696B4334 2F3F74D9 7947A544
8641,47A386C1 DD6A364C D51D7DA7
8642,D351B465 5071E927 94931CA1
8643,B6C43E21 E8DA252B D8EBBE0E
8644,B4B1DC93 FB1BE9F1 179EFDA6
8645,4C62BF92 C51138DB 88D48633
8646,FA27F808 DBB90BF3 3EBBF53D
8647,A71EDA6F 079C18AD 21A61779
8648,B42B65F2 549C3729 328400FA
8649,C2CD4CF4 EC273FCF 36F0238A
8650,B1D3A27B 9661BD17 E7D6D4AC
8651,FA27F808 C015ADB1 2FB39D0A
8652,4BD4BA5C 96C827D3 76229183
8653,113704B3 776F7928 A022E301
8654,C7D500F7 E17FFC0F 7DA65AA3
8655,DB321957 01039025 F04A2BE6
8656,5F8F865F E7E0ECE4 08359B3F
8657,0EC614B8 88D48633 B0A8EAF6
8658,8B3CA70C 858AC886 53549503
8659,22FFF137 328400FA 549C3729
8660,7401F8D1 CB2C2125 8A807565
8661,B3FCAC39 10697D91 46AD268E
8662,4CE96F86 9471209D 70BE66CF
8663,6DA694A4 E2C38C68 29B19F33
8664,7401F8D1 571F1BAE 5F8F865F
8665,D1454ED8 AF2E0854 FA03F3A7
8666,2C79A554 46EBF815 5CC0CD1A
8667,7711BB1A CE5FDB4B 5161C32F
8668,61688375 FE9F541C 8B50D25C
8669,8F4F40CE 28E66B31 3E605505
8670,776F7928 7EE6CA96 2461DCD5
8671,16100730 B9F21014 5170764A
8672,2A36B0AC 4C1D4B1B 764B5F4B
8673,1F8BC847 F9DB97AE A71EDA6F
8674,FC1EF459 728302C5 5BC3A6BA
8675,000C29E8 A96F3ECD 6E13BC00
8676,1CAD1154 0A3C50C2 D4B0DD5D
8677,C8AE8E0B 9A21DD78 8BB45DD7
8678,3652C14E BE932E8A D4B0DD5D
8679,7536AD3B 1890CF3E 03F33036
8680,27E7A964 791EF819 525137AB
8681,3278D939 453F2BD2 96C827D3
8682,DAE36FB0 1204CEF2 DD6A364C
8683,81130187 7818CCBD FAF63B11
8684,A0D9D66B F216A2EF 2E6572E2
8685,CF285AEF 38F78C26 6B4262C5
8686,CF814075 93A4223E 158E40B5
8687,7BFDD63F 79261861 B1BB5903
8688,C79E0BA3 9669D452 252870FB
8689,6806413C E17FFC0F A71EDA6F
8690,414CC33E 0DE0D8AF B9ECFCC4
8691,62A0EDF6 C51138DB A022E301
8692,16100730 C166BB08 79226375
8693,F3F747D7 949417DA 83C842CE
8694,A5738020 B277F8DE 7402819F
8695,ECE99639 92616D5D ED45C1B5
8696,C7D500F7 2C85FF2F 18F7A4BE
8697,95F9A52B FAE5485D 0A028771
8698,74478787 9FDF03F6 039A06DD
8699,44913EF7 549C3729 EC5645E9
8700,F5925CC4 A5B6DE72 69B46188
8701,12A99E1B 0C49B6BB 38D11379
8702,0CCD1AC3 534168FF 7E452138
8703,7536AD3B 5BC0BD84 518EAEE2
8704,C79E0BA3 EF3FF69E 21DDD17A
8705,B7F995C2 72F5F958 FB6CFF08
8706,84F8CBFF FF64FA03 10B83F22
8707,6922012B F46AB5A9 586F1197
8708,BE75BA77 A52B128F 6804254F
8709,7E452138 69B46188 ECF10CCB
8710,9114F49A 9A02AD66 EF18D7BB
8711,57E532E9 2B79CAB7 D0C3E43B
8712,8E840095 3FCF2580 FA39286D
8713,5D245D32 2DA79C94 B5F80BEC
8714,F04A2BE6 7E1C1C59 FB52F542
8715,287F7275 394F35EC 73877A30
8716,57E1A75B B86F4E86 7F972F69
8717,E5162E2A D5B80812 605F4742
8718,629C2EAA 3ABD8C05 2A37E79A
8719,2B37CED1 1890CF3E 0346D222
8720,09E42128 8C5C7D6C 7401F8D1
8721,73599B83 50F943A7 577D48AB
8722,06E297C5 0346D222 1890CF3E
8723,D747AF50 74478787 590074E4
8724,03F9614E 71BFBA0A E9B3939D
8725,045A90E8 DC042F52 8302A2D3
8726,B6178914 8B50D25C FA03F3A7
8727,57E1963D 109EF692 9A21DD78
8728,14F4BED0 54F40DEC 0E5DB533
8729,E2493ABB A67C7273 6356C3C5
8730,721ACC22 DD6A364C F31483D2
8731,CBFD5EBD B0A8EAF6 7D822F30
8732,D9CE900B 5BC3A6BA 045A90E8
8733,63736D35 9669D452 21A61779
8734,93A4223E 6CE803FE 07176DA1
8735,54BC80C5 39554E9C 4209A43C
8736,3C59B2F3 F31483D2 FF805A80
8737,94931CA1 97CB1FEB 9CD3DC1B
8738,5F8F865F FB1BE9F1 6C9D9106
8739,D57924D0 EC908077 E7B0EB46
8740,3C0D29D9 21DDD17A C79E0BA3
8741,FB1BE9F1 EB2DFBA1 11C21345
8742,C662C902 73877A30 6356C3C5
8743,0964B4FD 728302C5 81D85941
8744,0142204B FB6CFF08 5CC5B01C
8745,3A4C6D68 605F4742 8F4F40CE
8746,E572AF4E 94E52A32 5E527EEF
8747,88D48633 18BAEE03 113704B3
8748,394F35EC 534168FF 7E452138
8749,B0A8EAF6 4A0A3DE1 0DE0D8AF
8750,3FEDE168 E49B8A50 D7B902CB
8751,A98EB09D 4C91B0C6 6901B437
8752,F4CE5437 E7EFDF3A 9AED7C11
8753,EAE0966D 5F8F865F 8652D541
8754,577D48AB 6804EFD9 3D2DBE16
8755,82AB5AA1 FAF63B11 43F8285A
8756,A6EA4DE1 73680C78 F9087751
8757,C015ADB1 C51138DB 045A90E8
8758,248AD55E 74FCFB97 543D46C2
8759,868E5F99 D8BAED93 1C1A56C5
8760,E2869F4A F043018B B1BC0B3E
8761,57E532E9 0811500B 870BC85B
8762,B0ADFCBC 9E2691D6 19BF6AA1
8763,3D2DBE16 A064EBBC DFF55E21
8764,854902FF 883D81C9 287F7275
8765,6356C3C5 AFC62CEF 9502BB64
8766,C2EB5AA8 318A6C5D 2C28B865
8767,C166BB08 796CADFD 1F884AF4
8768,C7D500F7 FC1EF459 0D3CF31C
8769,BF32AB38 49252FD2 A669C9E5
8770,092810F6 8DD2D5A0 2C85FF2F
8771,8C89B1FC 64C88329 0964B4FD
8772,A902DE9D 287F7275 4F2AB7F5
8773,98EBA2FD F9AFE191 78604376
8774,2C79A554 5EE39804 49A73607
8775,38C4141C FAF63B11 609BC763
8776,CD268115 EE6BA97B 6F5B2CBA
8777,D807A02E 3DB57C02 D436A782
8778,7F41D4DA 129C831E 9D3EFADB
8779,6020369B D619ECBD C0DEEF5D
8780,3B52B903 525137AB C1B003E3
8781,7947A544 063F14C5 441E2CFE
8782,6E76F687 0A2D20FB 36410492
8783,C518DE50 5670E7D2 78B94D64
8784,6020369B 328400FA A2415F14
8785,F8776D28 A7492EA0 23C59978
8786,E04B8392 6922012B C4D82EB8
8787,B5F80BEC 86416FDB 242AF1A8
8788,D8A77287 7401F8D1 571F1BAE
8789,25779507 CE4F43F3 D7A48F90
8790,D807A02E EC273FCF 57E1A75B
8791,29723409 B193B95B 561D5FB5
8792,9F966C89 2A4C78E3 F9AFE191
8793,FB1BE9F1 F14A0891 6356C3C5
8794,81176DF0 C2EB5AA8 EEE43961
8795,E6A0082C 1797810C 5D245D32
8796,BB6A0D38 46996391 CF29EE89
8797,8FBD2B0A 677FD060 0474ECB2
8798,27301F33 8E840095 9C3BA407
8799,8DD2D5A0 B0A8EAF6 394F35EC
8800,A10F33E5 67F6FA05 696B4334
8801,1C1A56C5 883D81C9 A76236DD
8802,766EBFCC 7433B92B FC1EF459
8803,236CB915 B05E1736 3121658C
8804,F16E08F5 F9C3380C 53549503
8805,AFE53AD8 01317363 6258306C
8806,81BB835A 571F1BAE 001278DE
8807,248AD55E 3ABD8C05 04CD8864
8808,BB7EA858 627092DE 09DCC329
8809,99B12B75 7711BB1A 65DD4294
8810,6C8ACDDE 54FA985A 5E7F64EF
8811,11C21345 5D19B1C0 6EBD2537
8812,8B50D25C EB7E2FA6 7A5D4989
8813,C76C54D5 81AC0B07 B9ECFCC4
8814,1754EA9E CF31EC1C C866CAD3
8815,EDF05BF1 CDB1F16C 00C84F0E
8816,200A2295 BBAA375C D351B465
8817,16F96D28 A9282538 01EA9554
8818,81DBDBCD 23073D98 72F0732A
8819,49C6E570 1C1A56C5 BF733786
8820,4D86B256 7092D03B C4301BB0
8821,7BA746B5 371A7680 5CC0CD1A
8822,FB3E6688 0E41A1A0 01317363
8823,00770C83 6A4C6B6D 6E76F687
8824,444A06C1 7F41D4DA 8D24CBD1
8825,86FA35CD 38C4141C 4EF7EC82
8826,1890CF3E F183918C A664BC40
8827,609BC763 248AD55E B1D3A27B
8828,DB834986 48F834FD DD574697
8829,419B27FF 766EBFCC AC4EE541
8830,045A90E8 73877A30 C015ADB1
8831,4EF7EC82 A7901AFF F89889D7
8832,99DE2E0E 8AC92F92 03F33036
8833,83B3D58C 49C6E570 A68286AD
8834,18B5C3EE 6806413C 422E4479
8835,B3FCAC39 13EF9096 FF4FC456
8836,51533231 E536CD11 4BD4BA5C
8837,A2415F14 BE2EF787 56541F41
8838,B7F995C2 32CFFDB6 7A5D4989
8839,3D66546C 1A06262A 6020369B
8840,2C28B865 8DD2D5A0 2C85FF2F
8841,0BA8FCAB C0F17B8F 0514E8ED
8842,F7F52193 BED383EC 71571940
8843,0AB40D17 07F0343D 1F781FE7
8844,DD5A2C2A E6A0082C 53272AB9
8845,38C4141C 2C85FF2F 8C5BD43D
8846,6AE4DACC 44913EF7 F5AD885A
8847,FF4111D1 120B2E43 0D977F04
8848,8BB45DD7 95616508 DF20E3C3
8849,2C85FF2F 5751D669 71571940
8850,731968EF 67682CD9 FA849DB9
8851,2130952F A2415F14 D09B5F3D
8852,941E3F54 6CD48733 FA9E95A0
8853,E46225D3 0BC2B958 4335EDA0
8854,8E840095 2CC756A1 318A6C5D
8855,31DD4550 0BDA036E ECD835E6
8856,9502BB64 66A8B2C2 D6475A27
8857,4A0A3DE1 C36B7717 0CCD1AC3
8858,586F1197 B2DE30BB EE6BA97B
8859,E49B8A50 DDE1E45C 4E6FCEB3
8860,8DA66C84 49868975 6AED441F
8861,BB6A0D38 46996391 CF29EE89
8862,9502BB64 01039025 3468C335
8863,4C1F3706 EB7E2FA6 E1975D6C
8864,9502BB64 B7F995C2 3AD285A2
8865,6CE803FE FA849DB9 83B3D58C
8866,E7BD76F2 2EE64569 5A34C5F5
8867,F53645E2 788C4D62 9EA0F11F
8868,92DD49CE C51138DB 88D48633
8869,38F09940 DF20E3C3 C6115A6A
8870,B1BC0B3E 47A386C1 E2869F4A
8871,71571940 9EE3A01F 2CD264A3
8872,1E195C48 FA03F3A7 E04B8392
8873,EC273FCF A5CB8C5D 1E7B0E85
8874,4DB75C4D 550F58C4 8E840095
8875,E4959926 34099F5C 334B7C13
8876,03915446 9E7F2A9D 5BC3A6BA
8877,5FBDF702 28CFF398 7F41D4DA
8878,A902DE9D 3D3485F8 4746C2B3
8879,35BAC0E8 F381ACB3 F5FF2041
8880,8361E0DD 7401F8D1 8C5C7D6C
8881,6020369B B56A04EC 00052998
8882,D0759937 18ECC4C7 2AAC4D3C
8883,16E53505 79C2CC2E 2C28B865
8884,7EE518E3 0390C4A4 A9282538
8885,BD0B2AFA 020B5FFC B56A04EC
8886,54BA83FC 577D48AB 2E958560
8887,AC4EE541 4BC5EB67 A0D9D66B
8888,D5343C7E 91213F58 5F62C5A2
8889,0CCD1AC3 534168FF 7E452138
8890,79E3CBFB 921E86BB 7E9A8067
8891,4DB75C4D 0BDA036E F4CE5437
8892,DD5A2C2A 73858877 89ADCDFD
8893,8361E0DD 8C5C7D6C 7401F8D1
8894,349651F6 AF660771 AB60723C
8895,45A4FEB8 1D557DCD 0105D5FD
8896,8DA66C84 506C4348 49868975
8897,80B31D91 468B4681 6E76F687
